sale_id,employee_id,customer_id,product_id,sales_channel,quantity,discount_percentage,payment_method,subtotal,discount_amount,total,year,month,day,hour
1438,54,63,180,Online,19,1.21,Transferencia,7905.14,95.65,7809.49,2025,3,22,10
1439,54,143,131,Distribuidor,5,5.77,Efectivo,3238.45,186.86,3051.59,2023,3,17,5
1440,25,481,169,Online,6,10.71,Tarjeta,844.86,90.48,754.38,2025,9,1,16
1441,89,153,134,Distribuidor,11,1.73,Tarjeta,796.18,13.77,782.41,2023,2,22,12
1442,46,145,25,Distribuidor,4,17.81,Paypal,1327.0,236.34,1090.66,2024,12,1,20
1443,70,225,141,Online,12,18.4,Transferencia,9118.8,1677.86,7440.94,2023,8,31,1
1444,83,495,117,Distribuidor,5,23.69,Paypal,3223.95,763.75,2460.2,2025,3,22,1
1445,70,450,136,Distribuidor,5,4.59,Efectivo,2180.65,100.09,2080.56,2024,11,11,16
1446,35,462,149,Online,9,22.61,Paypal,5730.93,1295.76,4435.17,2025,3,24,2
1447,70,309,196,Distribuidor,6,3.0,Efectivo,1419.78,42.59,1377.19,2023,4,4,19
1448,91,104,25,Online,17,21.84,Transferencia,5639.75,1231.72,4408.03,2024,6,11,1
1449,72,104,79,Online,9,23.93,Efectivo,5056.74,1210.08,3846.66,2024,12,26,15
1450,73,435,68,Tienda física,10,6.12,Tarjeta,3044.9,186.35,2858.55,2025,8,6,6
1451,57,39,173,Online,19,6.18,Efectivo,12278.37,758.8,11519.57,2025,9,24,23
1452,86,435,188,Distribuidor,19,19.18,Transferencia,4465.76,856.53,3609.23,2024,1,6,0
1453,1,198,12,Distribuidor,9,3.88,Transferencia,1610.1,62.47,1547.63,2025,10,20,6
1454,99,134,32,Tienda física,5,9.24,Tarjeta,3675.5,339.62,3335.88,2023,5,13,18
1455,62,67,128,Online,4,16.35,Tarjeta,1262.52,206.42,1056.1,2024,8,18,15
1456,73,391,96,Distribuidor,4,4.29,Paypal,1460.36,62.65,1397.71,2023,8,4,13
1457,56,179,92,Tienda física,7,3.04,Paypal,2831.36,86.07,2745.29,2025,8,16,2
1458,65,456,141,Tienda física,9,24.03,Paypal,6839.1,1643.44,5195.66,2023,1,13,13
1459,4,42,31,Online,2,6.26,Transferencia,535.92,33.55,502.37,2024,1,8,12
1460,83,448,78,Online,14,1.39,Efectivo,6951.42,96.62,6854.8,2023,11,5,7
1461,42,500,20,Distribuidor,18,1.23,Tarjeta,9056.88,111.4,8945.48,2025,5,14,2
1462,92,15,146,Online,10,8.44,Paypal,4567.3,385.48,4181.82,2025,4,3,9
1463,12,111,60,Tienda física,6,2.44,Efectivo,2117.34,51.66,2065.68,2024,8,8,11
1464,79,157,191,Distribuidor,6,16.25,Tarjeta,1505.22,244.6,1260.62,2024,12,7,9
1465,14,289,134,Online,7,22.23,Transferencia,506.66,112.63,394.03,2024,4,1,20
1466,13,500,160,Distribuidor,13,8.82,Paypal,1639.04,144.56,1494.48,2024,5,27,22
1467,54,478,93,Online,7,19.61,Paypal,748.86,146.85,602.01,2024,5,3,18
1468,86,231,43,Tienda física,11,13.66,Paypal,8021.64,1095.76,6925.88,2025,9,26,14
1469,2,411,130,Distribuidor,3,9.1,Paypal,164.46,14.97,149.49,2023,11,26,22
1470,46,420,60,Online,16,14.34,Paypal,5646.24,809.67,4836.57,2025,3,17,17
1471,78,157,151,Online,14,3.03,Tarjeta,3350.48,101.52,3248.96,2023,9,22,10
1472,13,38,31,Online,12,7.24,Efectivo,3215.52,232.8,2982.72,2024,10,2,16
1473,90,441,5,Distribuidor,11,20.2,Transferencia,4961.44,1002.21,3959.23,2023,4,19,21
1474,9,97,162,Distribuidor,17,24.19,Paypal,2392.75,578.81,1813.94,2025,2,7,18
1475,3,485,10,Distribuidor,18,24.29,Paypal,6756.12,1641.06,5115.06,2025,8,6,20
1476,58,411,89,Online,13,4.0,Efectivo,8743.28,349.73,8393.55,2025,4,17,20
1477,42,439,130,Distribuidor,11,24.17,Transferencia,603.02,145.75,457.27,2023,1,30,0
1478,83,289,126,Distribuidor,13,9.02,Efectivo,9235.46,833.04,8402.42,2025,1,29,14
1479,76,254,11,Online,18,22.96,Efectivo,12711.78,2918.62,9793.16,2025,12,14,1
1480,91,196,178,Distribuidor,16,14.69,Transferencia,1710.24,251.23,1459.01,2023,12,14,0
1481,9,86,159,Tienda física,13,14.93,Tarjeta,2941.77,439.21,2502.56,2023,8,4,9
1482,89,322,56,Distribuidor,9,9.15,Efectivo,4343.13,397.4,3945.73,2023,10,15,7
1483,2,10,83,Tienda física,9,6.28,Tarjeta,3897.36,244.75,3652.61,2023,1,6,5
1484,46,5,137,Distribuidor,2,11.38,Efectivo,774.12,88.09,686.03,2024,3,30,8
1485,26,123,99,Distribuidor,4,5.32,Tarjeta,1707.88,90.86,1617.02,2025,2,27,5
1486,8,330,149,Online,16,8.49,Transferencia,10188.32,864.99,9323.33,2025,9,13,9
1487,79,353,73,Tienda física,19,23.06,Transferencia,9099.67,2098.38,7001.29,2024,6,14,0
1488,26,118,156,Distribuidor,3,24.51,Transferencia,1206.75,295.77,910.98,2025,9,15,16
1489,92,294,190,Distribuidor,18,14.36,Tarjeta,5960.52,855.93,5104.59,2024,7,16,18
1490,64,397,115,Online,11,0.27,Transferencia,7027.13,18.97,7008.16,2025,4,2,21
1491,13,159,7,Distribuidor,15,11.09,Tarjeta,2873.55,318.68,2554.87,2023,3,20,3
1492,59,303,80,Tienda física,19,7.59,Transferencia,13807.87,1048.02,12759.85,2024,3,2,23
1493,19,228,144,Tienda física,12,19.7,Paypal,5001.6,985.32,4016.28,2025,10,17,11
1494,86,365,97,Tienda física,16,23.41,Transferencia,478.88,112.11,366.77,2023,12,21,15
1495,100,216,4,Distribuidor,15,5.81,Paypal,9130.8,530.5,8600.3,2024,4,21,11
1496,81,436,4,Tienda física,14,7.1,Paypal,8522.08,605.07,7917.01,2023,7,16,14
1497,5,184,103,Online,12,20.36,Tarjeta,8214.72,1672.52,6542.2,2024,10,8,19
1498,44,15,40,Tienda física,1,17.07,Transferencia,575.56,98.25,477.31,2025,3,1,14
1499,5,157,17,Distribuidor,13,21.35,Paypal,252.98,54.01,198.97,2024,10,3,3
1500,81,136,101,Distribuidor,18,7.17,Paypal,12772.8,915.81,11856.99,2023,5,23,15
